name,condition,path,picked_count,phenomenon_label,trajectory_score,trajectory_frontier_auc,readable_transition_auc,terminal_frontier,terminal_readability,terminal_unfinished,mean_ontology_collapse_density,mean_unfinished,unfinished_rate,anchor_survival,lineage_continuity,object_lineage_continuity,lineage_quality,hub_revisit_rate,hub_revisit_count,transport_hub_mentions,motif_entropy,motif_repetition,motif_loop_penalty,stock_prop_dependence,soft_style_dependence,now_chain_pressure,inscription_pressure,repetition_collapse_penalty,peak_frontier,peak_frontier_step,post_peak_decay,suggested_stop_step,failure_pressure,seed
steer_alpha_0p88_c19_tok140_seed05_the_spreadsheet_was_still_open.json,steer_alpha_0p88,experiments/frontier_sweep_mundane_seed_probe/steer_alpha_0p88_c19_tok140_seed05_the_spreadsheet_was_still_open.json,5,trajectory_truncation_failure,0.18192196726716262,0.10645768070400616,0.030141247884123014,0.09043573436619719,0.5225928297055058,0.4,0.4943908289241623,0.32,0.8,0.25,0.5,0.305,0.41225000000000006,0.5,11,22,0.9107157124035864,0.7555555555555555,0.5641231566610774,0.9,0.4666666666666666,0.5,0.1,0.37339356108316435,0.21407830279305387,1,0.12364256842685668,3,0.47743005111571246,The spreadsheet was still open
steer_alpha_0p88_c19_tok140_seed06_the_elevator_button_was_cracked.json,steer_alpha_0p88,experiments/frontier_sweep_mundane_seed_probe/steer_alpha_0p88_c19_tok140_seed06_the_elevator_button_was_cracked.json,5,trajectory_truncation_failure,0.2679518461710396,0.1092234147374828,0.03170730222838169,0.09235066855450712,0.6211998019339261,0.4,0.552962962962963,0.32,0.8,0.5,0.75,0.33999999999999997,0.5655,0.5384615384615384,7,13,0.9311276384910571,0.6875,0.5396363829624694,0.8699999999999999,0.4,0.6,0.0,0.2835184532738856,0.17754817973011772,1,0.0851975111756106,3,0.4513034650971985,The elevator button was cracked
steer_alpha_0p88_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box.json,steer_alpha_0p88,experiments/frontier_sweep_mundane_seed_probe/steer_alpha_0p88_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box.json,5,motif_loop_trajectory,0.3118872816710443,0.1447564150694327,0.06778856006807495,0.13818116359447008,0.65,0.0,0.5429831624435069,0.11600000000000002,0.4,0.5,0.85,0.5533333333333333,0.7165000000000001,0.5294117647058824,9,17,0.9375685834284884,0.8048780487804879,0.6428957079133524,0.96,0.3333333333333333,0.7,0.0,0.6147654836126728,0.1881425045984059,4,0.049961341003935816,3,0.48530959486548053,A delivery label on a cardboard box
steer_alpha_0p88_c19_tok140_seed08_i_am_opening_the_fridge.json,steer_alpha_0p88,experiments/frontier_sweep_mundane_seed_probe/steer_alpha_0p88_c19_tok140_seed08_i_am_opening_the_fridge.json,5,motif_loop_trajectory,0.39983791909419636,0.15502552729475155,0.09551928085276527,0.14460980720387903,0.6319718309859155,0.0,0.541908375609688,0.16,0.4,1.0,1.0,0.6333333333333333,0.8350000000000002,0.4666666666666667,7,15,0.9120073805432538,0.7878787878787878,0.5723571472752358,0.9550000000000001,0.3333333333333333,0.8,0.0,0.43299785758830006,0.2312920789473684,1,0.08668227174348936,3,0.4707505902370873,I am opening the fridge
steer_alpha_0p66_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p66_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,trajectory_truncation_failure,0.32387259840155935,0.10480301660300995,0.03526658177392346,0.10841705861733772,0.6330183839396142,0.4,0.4825128205128205,0.32,0.8,0.6666666666666666,0.7833333333333333,0.48666666666666664,0.6498333333333334,0.35,7,20,0.9224050305657796,0.631578947368421,0.4340205121626716,0.5,0.2,0.5,0.3,0.2773394029186212,0.16043999839078635,2,0.05202293977344863,3,0.3964315714208789,The receipt on the counter
steer_alpha_0p66_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p66_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.39367349613782854,0.15180864858969648,0.0731748380069055,0.10172482841449419,0.6265387313038568,0.4,0.55,0.16,0.4,1.0,0.9,0.5219047619047619,0.7298571428571429,0.3888888888888889,7,18,0.8894686235491586,0.71875,0.4722956893654428,0.6799999999999999,0.4,0.8,0.1,0.22866594682721417,0.2097874971622216,1,0.1080626687477274,3,0.3992579500576214,A plastic folder in the drawer
steer_alpha_0p66_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p66_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.3599515484620738,0.11172944406784421,0.03777571473976285,0.1868016858071506,0.6903240421550281,0.0,0.3773996809740338,0.08,0.2,1.0,0.65,0.06666666666666667,0.38750000000000007,0.1111111111111111,1,9,0.9355245321275765,0.5,0.27047166620438745,0.38,0.26666666666666666,0.7,0.2,0.2273583310219373,0.1868016858071506,5,0.0,3,0.2743286940515071,The bus was ten minutes late
steer_alpha_0p66_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p66_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,mixed_trajectory,0.3185914075338395,0.13621005778232825,0.057430898640824304,0.053992150968055215,0.39905506997823514,0.4,0.5394520757020758,0.16,0.4,0.75,0.95,0.39,0.6980000000000001,0.3333333333333333,4,12,0.9218361000920415,0.5652173913043479,0.4034261525601098,0.63,0.5333333333333333,0.9,0.0,0.27800032801794017,0.18696734532528783,2,0.13297519435723262,3,0.3800909085321064,A blue mug near the sink
steer_alpha_0p66_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p66_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,trajectory_truncation_failure,0.3687832094598313,0.1487840380465548,0.06266237005278949,0.09673236400063043,0.639390066003896,0.4,0.5496043417366947,0.24000000000000005,0.6,1.0,0.75,0.3333333333333333,0.5625,0.3684210526315789,7,19,0.9592935954316847,0.5454545454545454,0.4022706288971722,0.5900000000000001,0.26666666666666666,0.6,0.2,0.22786032151935398,0.23571888300929927,4,0.13898651900866885,3,0.3789306003390614,The spreadsheet was still open
steer_alpha_0p66_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p66_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.4079787633695572,0.12771269543819158,0.052108023249929934,0.20920156821632338,0.8693529588510134,0.0,0.49043769356544076,0.16,0.4,1.0,0.85,0.24,0.5755000000000001,0.125,1,8,0.9531029063496105,0.5882352941176471,0.30991525279711674,0.545,0.3333333333333333,0.8,0.4,0.23891449927970115,0.20920156821632338,5,0.0,3,0.3616375237010786,The elevator button was cracked
steer_alpha_0p66_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p66_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,trajectory_truncation_failure,0.296276352623397,0.1335901210937471,0.05181629671402297,0.09485328226415095,0.5596460059954154,0.4,0.5252976190476191,0.24000000000000005,0.6,0.75,0.6,0.35,0.4875,0.45,9,20,0.944077145041795,0.6470588235294117,0.48437740084904995,0.41,0.4666666666666666,0.7,0.3,0.2770340630687792,0.23383104905352114,1,0.13897776678937018,3,0.4087553321065119,A delivery label on a cardboard box
steer_alpha_0p66_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p66__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p66_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.3605396224379396,0.1453888056726783,0.06504007133265742,0.10114439083194832,0.6130557559032895,0.4,0.5604709795832147,0.16,0.4,1.0,0.7,0.4133333333333333,0.5710000000000001,0.3888888888888889,7,18,0.9280612399263962,0.6,0.4590467569623042,0.4,0.4,0.9,0.2,0.3702337848115208,0.2044543011016575,2,0.10330991026970918,3,0.39759295666715166,I am opening the fridge
steer_alpha_0p72_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,mixed_trajectory,0.2966093735701794,0.1663974220888373,0.07061292973638479,0.205883808612931,0.7254538710815046,0.0,0.5524747474747475,0.16,0.4,0.3333333333333333,0.8166666666666667,0.22000000000000003,0.5481666666666667,0.3125,5,16,0.9560399761161928,0.6071428571428572,0.43125554467398064,0.645,0.4,0.8,0.4,0.39065272336990314,0.21310821573901462,1,0.007224407126083604,3,0.4238923322569205,The receipt on the counter
steer_alpha_0p72_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,trajectory_truncation_failure,0.26265637422634397,0.08907516459813175,0.02881187125184741,0.08597876504504504,0.586453433953434,0.4,0.4352748196248196,0.24000000000000005,0.6,0.5,0.7,0.4066666666666666,0.5680000000000001,0.4,6,15,0.9100900646727005,0.6333333333333333,0.4682202920717701,0.725,0.4666666666666667,1.0,0.0,0.33276812702551706,0.0996261601228308,1,0.01364739507778577,3,0.43616865443544983,A plastic folder in the drawer
steer_alpha_0p72_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,trajectory_truncation_failure,0.28181498154398943,0.10657485941911227,0.03018987467544364,0.11031946565022421,0.647870951669158,0.4,0.498995765908001,0.32,0.8,0.25,0.65,0.2,0.44750000000000006,0.0,0,10,0.9602297178607611,0.4,0.17703746281974342,0.125,0.2,0.5,0.2,0.18518731409871708,0.11088428899467799,3,0.000564823344453777,3,0.2527383257312273,The bus was ten minutes late
steer_alpha_0p72_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,stock_prop_attractor_trajectory,0.33766600071571595,0.14159379989288767,0.07491748964264862,0.09034097301361513,0.5564238298448825,0.4,0.48295879642179457,0.16,0.4,0.75,0.75,0.5333333333333333,0.6525000000000001,0.3076923076923077,4,13,0.9121842574453319,0.65625,0.4429324836908047,0.76,0.6666666666666666,0.7,0.0,0.37391722614633105,0.19928282467612143,4,0.1089418516625063,3,0.39511347899574234,A blue mug near the sink
steer_alpha_0p72_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,trajectory_truncation_failure,0.2407808738338334,0.0718371316830299,0.01586420693050073,0.09586240936188378,0.5618487365870544,0.4,0.3758734353745151,0.32,0.8,0.75,0.55,0.06857142857142857,0.33335714285714285,0.1875,3,16,0.9406334759548083,0.6551724137931034,0.38042567315455933,0.8466666666666667,0.3333333333333333,0.7,0.0,0.33370164163486554,0.0991035741365592,4,0.003241164774675412,3,0.4157607231416016,The spreadsheet was still open
steer_alpha_0p72_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,trajectory_truncation_failure,0.2190961660194714,0.06425244762687585,0.01612156244555179,0.06400475663294522,0.43622828784119116,0.4,0.32254237288135595,0.32,0.8,0.5,0.6,0.16666666666666666,0.4050000000000001,0.1111111111111111,1,9,0.976330695878271,0.5454545454545454,0.34453586615460363,0.27,0.6666666666666666,0.6,0.0,0.5181338762275637,0.16591279956996985,1,0.10190804293702463,3,0.3553786137574388,The elevator button was cracked
steer_alpha_0p72_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,trajectory_truncation_failure,0.33203306020673395,0.1305778876713934,0.061751699989945376,0.08283280113124172,0.5775620991175565,0.4,0.49375757575757573,0.24000000000000005,0.6,0.75,0.85,0.42857142857142855,0.660357142857143,0.4,8,20,0.9650857420493172,0.7272727272727273,0.4992071460675889,0.8150000000000001,0.4666666666666666,0.5,0.0,0.32330845761067173,0.21687183204295282,2,0.1340390309117111,3,0.413202704521349,A delivery label on a cardboard box
steer_alpha_0p72_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p72__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p72_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.36392428560277995,0.1615600655579546,0.06300034080346914,0.24655612001547988,0.8782678018575851,0.0,0.5424455743972312,0.16,0.4,0.5,0.75,0.25,0.525,0.2,3,15,0.9807931175908108,0.5,0.3249129703180113,0.325,0.4,0.8,0.3,0.2995648515900564,0.24655612001547988,5,0.0,3,0.3330260247703096,I am opening the fridge
steer_alpha_0p77_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,mixed_trajectory,0.30188187192719496,0.08746052762607343,0.03724644564951632,0.09540578075393452,0.5778612461334512,0.4,0.32777777777777783,0.08,0.2,0.6666666666666666,0.5833333333333333,0.33999999999999997,0.47383333333333333,0.3333333333333333,4,12,0.9417623012206598,0.5454545454545454,0.3925773275367135,0.38,0.2,0.5,0.3,0.25834118313811283,0.16414651236597308,2,0.06874073161203856,3,0.3062526803552891,The receipt on the counter
steer_alpha_0p77_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,trajectory_truncation_failure,0.3270076717530428,0.11237895622200769,0.03260954296889728,0.08027689405405405,0.5215765765765766,0.4,0.5514814814814815,0.32,0.8,0.75,0.9,0.3333333333333333,0.645,0.25,2,8,0.9801500856796054,0.41666666666666663,0.3258251159531751,0.255,0.4,0.9,0.0,0.33745891309920883,0.19818965036936784,2,0.11791275631531378,3,0.35862595752506354,A plastic folder in the drawer
steer_alpha_0p77_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,trajectory_truncation_failure,0.3556824224183004,0.10487951426506696,0.03458930564860997,0.10410412163580869,0.6409719539674875,0.4,0.4966165413533835,0.24000000000000005,0.6,1.0,0.7,0.26666666666666666,0.5050000000000001,0.4,6,15,0.9473715634020508,0.5714285714285714,0.4319638306273976,0.6,0.5333333333333333,0.4,0.0,0.259819153136988,0.12285474825438499,2,0.018750626618576294,3,0.3361586044094313,The bus was ten minutes late
steer_alpha_0p77_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,trajectory_truncation_failure,0.38836106797310826,0.11517106597154256,0.04280319816109433,0.10862067001487632,0.6511445014829382,0.4,0.5511111111111111,0.32,0.8,1.0,0.95,0.4666666666666667,0.7325,0.23076923076923078,3,13,0.928993563422392,0.5925925925925926,0.37523238550330684,0.6,0.6666666666666666,0.7,0.0,0.319894121248728,0.17418714447728692,1,0.0655664744624106,3,0.38782525774513454,A blue mug near the sink
steer_alpha_0p77_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,trajectory_truncation_failure,0.3607280525256218,0.12637195131899465,0.05033994303863152,0.09345301935483871,0.6516129032258065,0.4,0.5293336508584519,0.24000000000000005,0.6,0.75,0.65,0.26666666666666666,0.47750000000000004,0.2,1,5,0.967132018086354,0.25,0.22585365207322666,0.0,0.5333333333333333,0.6,0.0,0.24176826036613336,0.19884323710317464,1,0.10539021774833593,3,0.2317896260370763,The spreadsheet was still open
steer_alpha_0p77_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,trajectory_truncation_failure,0.30242052836978406,0.08930659016023257,0.027408634114627038,0.09326760683333334,0.6253611111111111,0.4,0.4420512820512821,0.24000000000000005,0.6,0.5,0.55,0.13333333333333333,0.3625,0.125,1,8,1.0,0.0,0.09957920495682109,0.0,0.13333333333333333,0.6,0.0,0.2166460247841054,0.19298719749739116,2,0.09971959066405782,3,0.18957678327970373,The elevator button was cracked
steer_alpha_0p77_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.41795886795687215,0.1522941319365235,0.07067975390577806,0.21884843750000002,0.93625,0.0,0.49458479532163746,0.16,0.4,0.75,0.85,0.43,0.661,0.3684210526315789,7,19,0.959546011905515,0.7142857142857143,0.46323879465691054,0.7,0.4,0.6,0.0,0.2372466048635002,0.2527740851928563,2,0.0339256476928563,3,0.3598357657915694,A delivery label on a cardboard box
steer_alpha_0p77_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p77__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p77_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,trajectory_truncation_failure,0.3364149942114385,0.1111890308554055,0.04067313506194716,0.07515110274509805,0.4434007289312403,0.4,0.5529721362229102,0.32,0.8,1.0,0.9,0.40714285714285714,0.6782142857142858,0.3157894736842105,6,19,0.9184847880746415,0.6666666666666667,0.4267417389521364,0.6266666666666667,0.6,0.7,0.0,0.2565157123045415,0.1730199864712116,1,0.09786888372611356,3,0.40177701560473433,I am opening the fridge
steer_alpha_0p82_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,trajectory_truncation_failure,0.31277221664494176,0.09158682730443968,0.02752958074123511,0.078509365,0.46564465408805034,0.4,0.5035673290633864,0.32,0.8,1.0,1.0,0.32857142857142857,0.6978571428571428,0.2,2,10,0.9245832503205049,0.7380952380952381,0.45112708402457935,0.9400000000000001,0.4,0.8,0.0,0.5139687534562298,0.10723207426696785,1,0.02872270926696785,3,0.48212791139520833,The receipt on the counter
steer_alpha_0p82_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,trajectory_truncation_failure,0.26423136055079344,0.12033262448418625,0.04652324122877954,0.09413119282245008,0.5642849433351322,0.4,0.495925925925926,0.24000000000000005,0.6,0.5,0.7,0.2974603174603175,0.5188571428571429,0.32,8,25,0.9575320003247431,0.6285714285714286,0.428090470791011,0.79,0.6,0.6,0.2,0.3204523539550549,0.21692357493826428,1,0.1227923821158142,3,0.42104185266965505,A plastic folder in the drawer
steer_alpha_0p82_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed03_the_bus_was_ten_minutes_late__banded-frontier_best.json,5,readable_ontology_collapse_trajectory,0.37300236468190673,0.11246981818343656,0.05817388749225909,0.19795043522785458,0.8778289810547875,0.0,0.3885925925925926,0.16,0.4,0.5,0.6,0.4666666666666667,0.54,0.1,1,10,0.9462874612889592,0.5333333333333333,0.28236183724035185,0.355,0.3333333333333333,0.4,0.1,0.2534758528684259,0.20742816993980973,2,0.00947773471195515,3,0.2560720017921613,The bus was ten minutes late
steer_alpha_0p82_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed04_a_blue_mug_near_the_sink__banded-frontier_best.json,5,trajectory_truncation_failure,0.3335797652492002,0.09651040106412594,0.02724067443128959,0.09580896632397126,0.5812945414632402,0.4,0.44608465608465614,0.24000000000000005,0.6,0.75,0.9,0.4704761904761905,0.7067142857142857,0.47058823529411764,8,17,0.8609312044183168,0.6190476190476191,0.48188242139286125,0.635,0.5333333333333333,0.5,0.0,0.2672552442192081,0.1857548248079866,2,0.08994585848401535,3,0.37333610061496664,A blue mug near the sink
steer_alpha_0p82_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed05_the_spreadsheet_was_still_open__banded-frontier_best.json,5,trajectory_truncation_failure,0.25672153307514667,0.09424718822248719,0.022894204406360964,0.09821327025859436,0.5662167204992317,0.4,0.4950398724082935,0.32,0.8,0.5,0.8,0.20833333333333331,0.5337500000000001,0.25,5,20,0.9402455771798083,0.6944444444444444,0.4290936849322188,0.6799999999999999,0.5333333333333333,0.6,0.2,0.3676906468833163,0.1005570137614679,2,0.0023437435028735437,3,0.4241528954315622,The spreadsheet was still open
steer_alpha_0p82_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed06_the_elevator_button_was_cracked__banded-frontier_best.json,5,trajectory_truncation_failure,0.397534676538014,0.164509010495595,0.0846300206577191,0.10534645647361582,0.5673527670908554,0.4,0.5543505866114562,0.24000000000000005,0.6,1.0,0.95,0.72,0.8465,0.6,12,20,0.9312212740697373,0.8048780487804879,0.6235675046989333,0.8,0.4666666666666666,0.6,0.0,0.35930093812881253,0.2437557130078555,2,0.1384092565342397,4,0.46088306074507823,The elevator button was cracked
steer_alpha_0p82_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed07_a_delivery_label_on_a_cardboard_box__banded-frontier_best.json,5,trajectory_truncation_failure,0.3030280136356215,0.11594584905179497,0.037997333655603704,0.06940685141912363,0.4973873463696411,0.4,0.5542735042735043,0.32,0.8,0.75,0.95,0.26666666666666666,0.6425000000000001,0.3333333333333333,4,12,0.9558970764075576,0.6111111111111112,0.43783332729619623,0.6,0.4,0.7,0.0,0.3697221920365365,0.21248580758556804,1,0.1430789561664444,3,0.4179717793739667,A delivery label on a cardboard box
steer_alpha_0p82_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,steer_alpha_0p82__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p82_c19_tok140_seed08_i_am_opening_the_fridge__banded-frontier_best.json,5,trajectory_truncation_failure,0.2517239065221858,0.1208105242143824,0.0314126533583004,0.08690559359617865,0.5777389491242704,0.4,0.5524242424242425,0.32,0.8,0.5,0.65,0.2,0.44750000000000006,0.125,1,8,0.9350438661585582,0.78125,0.3910566542881249,0.79,0.4,0.6,0.0,0.3068457714406245,0.20598062240684792,1,0.11907502881066927,3,0.4122900340259731,I am opening the fridge
steer_alpha_0p88_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed01_the_receipt_on_the_counter__banded-frontier_best.json,5,trajectory_truncation_failure,0.21264194951828314,0.08101691384622622,0.02947531567535606,0.0,0.3700000000000001,0.4,0.38393650793650796,0.32,0.8,0.6666666666666666,0.6333333333333333,0.13999999999999999,0.41133333333333333,0.2857142857142857,4,14,0.9536963342552737,0.6538461538461539,0.4617770765502334,0.5333333333333333,0.3333333333333333,0.5,0.0,0.5217974706632553,0.19343254648403577,1,0.19343254648403577,3,0.4182982752106076,The receipt on the counter
steer_alpha_0p88_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,steer_alpha_0p88__reselect_banded-frontier_best,experiments/posthoc_reselect_mundane_balanced_guard/steer_alpha_0p88_c19_tok140_seed02_a_plastic_folder_in_the_drawer__banded-frontier_best.json,5,trajectory_truncation_failure,0.42645412645033937,0.1474946324315028,0.08481823195203021,0.10511411337209302,0.6245639534883721,0.4,0.5514814814814815,0.24000000000000005,0.6,1.0,1.0,0.7333333333333333,0.8800000000000001,0.5,7,14,0.9097206333525939,0.6470588235294117,0.49908241915218077,0.465,0.4666666666666666,0.8,0.0,0.23805915458443355,0.2393715707615561,1,0.1342574573894631,3,0.3920075667241824,A plastic folder in the drawer
